unit_id,session_id,cell_type,brain_area,channel,quality,genotype
950947368,715093703,Sst,LP,850258652,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950947488,715093703,Sst,LP,850258658,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950947555,715093703,Sst,LP,850258660,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950947665,715093703,Sst,LP,850258666,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950947647,715093703,Sst,LP,850258666,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950947626,715093703,Sst,LP,850258666,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950947763,715093703,Sst,LGd,850258670,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950947798,715093703,Sst,LGd,850258674,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950947778,715093703,Sst,LGd,850258674,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950952881,715093703,Sst,LGd,850258676,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950947868,715093703,Sst,LGd,850258676,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950947849,715093703,Sst,LGd,850258676,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950947832,715093703,Sst,LGd,850258676,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950947963,715093703,Sst,LGd,850258682,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950947941,715093703,Sst,LGd,850258682,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950948009,715093703,Sst,LGd,850258684,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950947990,715093703,Sst,LGd,850258684,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950948092,715093703,Sst,LGd,850258690,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950948063,715093703,Sst,LGd,850258690,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950948026,715093703,Sst,LGd,850258688,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950948174,715093703,Sst,LGd,850258692,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950948139,715093703,Sst,LGd,850258692,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950948281,715093703,Sst,LGd,850258698,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950948246,715093703,Sst,LGd,850258698,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950948210,715093703,Sst,LGd,850258696,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950948371,715093703,Sst,LGd,850258702,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950948306,715093703,Sst,LGd,850258700,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950948414,715093703,Sst,LGd,850258706,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950948396,715093703,Sst,LGd,850258706,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950948564,715093703,Sst,LGd,850258710,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950948547,715093703,Sst,LGd,850258710,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950948527,715093703,Sst,LGd,850258710,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950948488,715093703,Sst,LGd,850258708,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950948744,715093703,Sst,LGd,850258714,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950948648,715093703,Sst,LGd,850258714,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950948631,715093703,Sst,LGd,850258714,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950948716,715093703,Sst,LGd,850258716,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950948683,715093703,Sst,LGd,850258716,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950948970,715093703,Sst,LGd,850258722,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950948853,715093703,Sst,LGd,850258722,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950948826,715093703,Sst,LGd,850258722,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950948793,715093703,Sst,LGd,850258720,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950948778,715093703,Sst,LGd,850258720,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950952969,715093703,Sst,LGd,850258724,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950948881,715093703,Sst,LGd,850258724,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950948867,715093703,Sst,LGd,850258724,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950952985,715093703,Sst,DG,850258792,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950949089,715093703,Sst,DG,850258796,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950949200,715093703,Sst,DG,850258802,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950949118,715093703,Sst,DG,850258804,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950953703,715093703,Sst,DG,850258810,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950949248,715093703,Sst,DG,850258808,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950949449,715093703,Sst,DG,850258838,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950949428,715093703,Sst,DG,850258836,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950949628,715093703,Sst,CA1,850258914,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950949861,715093703,Sst,CA1,850258946,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950949961,715093703,Sst,CA1,850258948,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950949933,715093703,Sst,CA1,850258948,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950950031,715093703,Sst,CA1,850258954,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950950009,715093703,Sst,CA1,850258954,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950949994,715093703,Sst,CA1,850258952,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950953119,715093703,Sst,CA1,850258962,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950950160,715093703,Sst,CA1,850258962,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950950116,715093703,Sst,CA1,850258960,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950950101,715093703,Sst,CA1,850258960,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950950382,715093703,Sst,CA1,850258966,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950950270,715093703,Sst,CA1,850258966,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950950576,715093703,Sst,CA1,850258964,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950950224,715093703,Sst,CA1,850258964,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950950176,715093703,Sst,CA1,850258964,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950950433,715093703,Sst,CA1,850258970,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950950308,715093703,Sst,CA1,850258968,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950953159,715093703,Sst,CA1,850258974,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950950756,715093703,Sst,CA1,850258978,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950950740,715093703,Sst,CA1,850258978,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950950810,715093703,Sst,CA1,850258976,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950950880,715093703,Sst,CA1,850258994,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950950919,715093703,Sst,VISrl,850259008,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950951153,715093703,Sst,VISrl,850259028,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950953187,715093703,Sst,VISrl,850259036,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950951364,715093703,Sst,VISrl,850259042,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950951511,715093703,Sst,VISrl,850259058,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950951525,715093703,Sst,VISrl,850259062,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950951613,715093703,Sst,VISrl,850259078,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950951636,715093703,Sst,VISrl,850259080,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950951577,715093703,Sst,VISrl,850259080,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950951702,715093703,Sst,VISrl,850259086,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950951678,715093703,Sst,VISrl,850259084,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950951791,715093703,Sst,VISrl,850259090,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950951829,715093703,Sst,VISrl,850259092,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950951851,715093703,Sst,VISrl,850259098,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950951840,715093703,Sst,VISrl,850259100,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950951902,715093703,Sst,VISrl,850259106,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950951891,715093703,Sst,VISrl,850259106,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950951879,715093703,Sst,VISrl,850259106,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950951979,715093703,Sst,VISrl,850259110,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950951950,715093703,Sst,VISrl,850259108,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950951940,715093703,Sst,VISrl,850259108,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950953293,715093703,Sst,VISrl,850259116,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950952002,715093703,Sst,VISrl,850259116,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950952213,715093703,Sst,VISrl,850259126,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950952312,715093703,Sst,VISrl,850259130,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950952256,715093703,Sst,VISrl,850259128,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950952386,715093703,Sst,VISrl,850259134,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950953417,715093703,Sst,VISrl,850259132,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950952336,715093703,Sst,VISrl,850259132,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950952241,715093703,Sst,VISrl,850259136,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950954195,715093703,Sst,CA1,850257419,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950954180,715093703,Sst,CA1,850257419,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950954163,715093703,Sst,CA1,850257419,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950954647,715093703,Sst,CA1,850257497,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950954630,715093703,Sst,CA1,850257497,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950954793,715093703,Sst,CA1,850257505,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950954737,715093703,Sst,CA1,850257503,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950954823,715093703,Sst,CA1,850257509,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950955181,715093703,Sst,CA1,850257513,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950954905,715093703,Sst,CA1,850257513,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950954886,715093703,Sst,CA1,850257513,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950954838,715093703,Sst,CA1,850257511,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950954983,715093703,Sst,CA1,850257517,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950954941,715093703,Sst,CA1,850257515,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950954922,715093703,Sst,CA1,850257515,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950955053,715093703,Sst,CA1,850257519,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950955212,715093703,Sst,CA1,850257525,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950955361,715093703,Sst,CA1,850257529,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950955399,715093703,Sst,CA1,850257541,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950955414,715093703,Sst,VISrl,850257545,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950955543,715093703,Sst,VISrl,850257581,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950955784,715093703,Sst,VISrl,850257601,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950957270,715093703,Sst,VISrl,850257609,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950955844,715093703,Sst,VISrl,850257609,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950955833,715093703,Sst,VISrl,850257609,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950955897,715093703,Sst,VISrl,850257621,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950955974,715093703,Sst,VISrl,850257625,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950955965,715093703,Sst,VISrl,850257625,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950955951,715093703,Sst,VISrl,850257625,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950956019,715093703,Sst,VISrl,850257629,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950956100,715093703,Sst,VISrl,850257633,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950956043,715093703,Sst,VISrl,850257633,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950956030,715093703,Sst,VISrl,850257633,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950956399,715093703,Sst,VISrl,850257637,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950956205,715093703,Sst,VISrl,850257637,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950956148,715093703,Sst,VISrl,850257635,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950956297,715093703,Sst,VISrl,850257641,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950956259,715093703,Sst,VISrl,850257641,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950957282,715093703,Sst,VISrl,850257639,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950956336,715093703,Sst,VISrl,850257643,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950957295,715093703,Sst,VISrl,850257649,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950956413,715093703,Sst,VISrl,850257649,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950956386,715093703,Sst,VISrl,850257647,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950956435,715093703,Sst,VISrl,850257651,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950957320,715093703,Sst,VISrl,850257657,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950956563,715093703,Sst,VISrl,850257657,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950956541,715093703,Sst,VISrl,850257657,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950956527,715093703,Sst,VISrl,850257657,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950956504,715093703,Sst,VISrl,850257655,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950956493,715093703,Sst,VISrl,850257655,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950956630,715093703,Sst,VISrl,850257659,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950956616,715093703,Sst,VISrl,850257659,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950956604,715093703,Sst,VISrl,850257659,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950956592,715093703,Sst,VISrl,850257659,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950956680,715093703,Sst,VISrl,850257665,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950956667,715093703,Sst,VISrl,850257665,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950956514,715093703,Sst,VISrl,850257665,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950956778,715093703,Sst,VISrl,850257669,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950957408,715093703,Sst,VISrl,850257673,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950956835,715093703,Sst,VISrl,850257677,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950956911,715093703,Sst,VISrl,850257681,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950956870,715093703,Sst,VISrl,850257681,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950956845,715093703,Sst,VISrl,850257679,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950956952,715093703,Sst,VISrl,850257687,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950957053,715093703,Sst,VISrl,850257691,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950916730,719161530,Sst,APN,850252273,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950916822,719161530,Sst,APN,850252319,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950916845,719161530,Sst,APN,850252323,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950916856,719161530,Sst,APN,850252325,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950916892,719161530,Sst,APN,850252329,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950917034,719161530,Sst,APN,850252351,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950916996,719161530,Sst,APN,850252349,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950917047,719161530,Sst,APN,850252355,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950917085,719161530,Sst,APN,850252357,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950917149,719161530,Sst,APN,850252363,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950917199,719161530,Sst,APN,850252373,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950917212,719161530,Sst,APN,850252377,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950917288,719161530,Sst,APN,850252385,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950917336,719161530,Sst,APN,850252391,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950917392,719161530,Sst,APN,850252395,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950917363,719161530,Sst,APN,850252393,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950917349,719161530,Sst,APN,850252393,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950917421,719161530,Sst,APN,850252397,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950917586,719161530,Sst,APN,850252413,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950917616,719161530,Sst,APN,850252419,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950917700,719161530,Sst,APN,850252427,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950917687,719161530,Sst,APN,850252427,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950917662,719161530,Sst,APN,850252425,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950917741,719161530,Sst,APN,850252431,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950917782,719161530,Sst,APN,850252435,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950917755,719161530,Sst,APN,850252433,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950917895,719161530,Sst,APN,850252459,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950918168,719161530,Sst,DG,850252613,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950918182,719161530,Sst,DG,850252619,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950918424,719161530,Sst,CA1,850252701,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950918517,719161530,Sst,CA1,850252715,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950918505,719161530,Sst,CA1,850252715,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950918539,719161530,Sst,CA1,850252717,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950918527,719161530,Sst,CA1,850252723,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950918574,719161530,Sst,CA1,850252721,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
950918710,719161530,Sst,CA1,850252731,unknown,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt
